"","nk","msb_cat_no","order","family","species","day","month","year","lat","long","elevation","sex","mass","hb","hct","hct_percent","rbc","mchc","mcv","mch","notes"
"3731",172662,35847,"Passeriformes","Thraupidae","Catamenia analis",8,"September",2010,-14.6787333333333,-73.1478,3563,"female",12.07,FALSE,0.503000698,50.3000698,NA,0,NA,NA,NA
"3732",172663,35848,"Passeriformes","Thraupidae","Poospiza caesar",8,"September",2010,-14.6787333333333,-73.1478,3563,"female",32.7,FALSE,0.515214964,51.5214964,NA,0,NA,NA,NA
"3733",172664,35849,"Apodiformes","Trochilidae","Colibri coruscans",8,"September",2010,-14.6787333333333,-73.1478,3563,"female",6.68,FALSE,0.602184415,60.2184415,4.74,0,127.043125527426,0,NA
"3734",172665,35850,"Passeriformes","Passerellidae","Zonotrichia capensis",8,"September",2010,-14.6787333333333,-73.1478,3563,"male",25.02,FALSE,0.527097551,52.7097551,NA,0,NA,NA,NA
"3735",172666,35851,"Passeriformes","Thraupidae","Conirostrum cinereum",8,"September",2010,-14.6787333333333,-73.1478,3563,"male",9.67,FALSE,0.476978826,47.6978826,NA,0,NA,NA,NA
"3736",172667,35852,"Passeriformes","Thraupidae","Catamenia analis",8,"September",2010,-14.6787333333333,-73.1478,3563,"male",10.95,FALSE,0.505959752,50.5959752,NA,0,NA,NA,NA
"3737",172668,35853,"Apodiformes","Trochilidae","Colibri coruscans",8,"September",2010,-14.6787333333333,-73.1478,3563,"male",7.5,FALSE,0.585694204,58.5694204,7.03,0,83.3135425320057,0,NA
"3738",172669,35854,"Passeriformes","Tyrannidae","Ochthoeca leucophrys",9,"September",2010,-14.6787333333333,-73.1478,3563,"male",12.18,FALSE,0.502831403,50.2831403,NA,0,NA,NA,NA
"3739",172670,35855,"Apodiformes","Trochilidae","Metallura tyrianthina",9,"September",2010,-14.6787333333333,-73.1478,3563,"female",3.21,FALSE,0.538093611,53.8093611,6.94,0,77.5351024495677,0,NA
"3740",172671,35856,"Passeriformes","Passerellidae","Zonotrichia capensis",9,"September",2010,-14.6787333333333,-73.1478,3563,"female",22.02,FALSE,0.449622382,44.9622382,NA,0,NA,NA,NA
"3741",172672,35857,"Passeriformes","Tyrannidae","Ochthoeca leucophrys",9,"September",2010,-14.6787333333333,-73.1478,3563,"female",11.5,FALSE,0.531308287,53.1308287,NA,0,NA,NA,NA
"3742",172673,35858,"Passeriformes","Thraupidae","Xenodacnis parina",9,"September",2010,-14.6787333333333,-73.1478,3563,"female",10.34,FALSE,0.517629407,51.7629407,NA,0,NA,NA,NA
"3743",172678,35863,"Passeriformes","Cinclidae","Cinclus leucocephalus",10,"September",2010,-14.6787333333333,-73.1478,3563,"female",38,FALSE,0.551752089,55.1752089,NA,0,NA,NA,NA
"3744",172679,35864,"Strigiformes","Strigidae","Megascops koepckeae",10,"September",2010,-14.6787333333333,-73.1478,3563,"male",126,FALSE,0.501671442,50.1671442,NA,0,NA,NA,NA
"3745",172680,35865,"Passeriformes","Cinclidae","Cinclus leucocephalus",10,"September",2010,-14.6787333333333,-73.1478,3563,"male",40,FALSE,0.533587786,53.3587786,NA,0,NA,NA,NA
"3746",172684,35869,"Passeriformes","Turdidae","Turdus fuscater",11,"September",2010,-14.6787333333333,-73.1478,3563,"male",123,FALSE,0.425551331,42.5551331,NA,0,NA,NA,NA
"3747",172686,35871,"Passeriformes","Furnariidae","Cranioleuca albicapilla",11,"September",2010,-14.6787333333333,-73.1478,3563,"male",20,FALSE,0.497652002,49.7652002,NA,0,NA,NA,NA
"3748",172687,35872,"Columbiformes","Columbidae","Metriopelia melanoptera",11,"September",2010,-14.6787333333333,-73.1478,3563,"male",82,FALSE,0.550825813,55.0825813,NA,0,NA,NA,NA
"3749",172688,35873,"Passeriformes","Thraupidae","Conirostrum cinereum",11,"September",2010,-14.6787333333333,-73.1478,3563,"male",0,FALSE,0.494543165,49.4543165,NA,0,NA,NA,NA
"3750",172689,35874,"Passeriformes","Thraupidae","Xenodacnis parina",11,"September",2010,-14.6787333333333,-73.1478,3563,"female",10,FALSE,0.527204375,52.7204375,NA,0,NA,NA,NA
"3751",172691,35876,"Passeriformes","Furnariidae","Cinclodes albiventris",12,"September",2010,-14.6787333333333,-73.1478,3563,"male",26,FALSE,0.479578731,47.9578731,NA,0,NA,NA,NA
"3752",172692,35877,"Passeriformes","Thraupidae","Conirostrum cinereum",12,"September",2010,-14.6787333333333,-73.1478,3563,"female",0,FALSE,0.502873078,50.2873078,NA,0,NA,NA,NA
"3753",172698,35883,"Passeriformes","Cinclidae","Cinclus leucocephalus",13,"September",2010,-14.6787333333333,-73.1478,3563,"male",47.99,FALSE,0.532796467,53.2796467,NA,0,NA,NA,NA
"3754",172699,35884,"Passeriformes","Furnariidae","Cinclodes albiventris",13,"September",2010,-14.6787333333333,-73.1478,3563,"male",29.07,FALSE,0.522069523,52.2069523,NA,0,NA,NA,NA
"3755",172700,35885,"Passeriformes","Turdidae","Turdus chiguanco",13,"September",2010,-14.6787333333333,-73.1478,3563,"female",120,FALSE,0.4737876,47.37876,NA,0,NA,NA,NA
"3756",172703,35888,"Passeriformes","Furnariidae","Cinclodes albiventris",15,"September",2010,-14.8196,-73.4317833333333,3557,"male",30,FALSE,0.545788279,54.5788279,NA,0,NA,NA,NA
"3757",172704,35889,"Passeriformes","Furnariidae","Cinclodes atacamensis",15,"September",2010,-14.8196,-73.4317833333333,3557,"male",49,FALSE,0.534492821,53.4492821,NA,0,NA,NA,NA
"3758",172706,35891,"Passeriformes","Thraupidae","Poospiza caesar",16,"September",2010,-14.8196,-73.4317833333333,3557,"male",39,FALSE,0.457919882,45.7919882,NA,0,NA,NA,NA
"3759",172709,35894,"Passeriformes","Tyrannidae","Sayornis nigricans",17,"September",2010,-14.6625666666667,-73.3161333333333,3199,"female",18,FALSE,0.659201295,65.9201295,NA,0,NA,NA,NA
"3760",172711,35896,"Falconiformes","Falconidae","Falco sparverius",19,"September",2010,-14.61375,-73.28245,3120,"male",98,FALSE,0.522651172,52.2651172,NA,0,NA,NA,NA
"3761",172712,35897,"Passeriformes","Turdidae","Turdus chiguanco",19,"September",2010,-14.61375,-73.28245,3120,"male",100,FALSE,0.462630085,46.2630085,NA,0,NA,NA,NA
"3762",172713,35898,"Falconiformes","Falconidae","Falco sparverius",19,"September",2010,-14.61375,-73.28245,3120,"female",111,FALSE,0.456526524,45.6526524,NA,0,NA,NA,NA
"3763",172714,35899,"Passeriformes","Passerellidae","Zonotrichia capensis",19,"September",2010,-14.61375,-73.28245,3120,"female",21,FALSE,0.428342618,42.8342618,NA,0,NA,NA,NA
"3764",172716,35901,"Passeriformes","Passerellidae","Zonotrichia capensis",19,"September",2010,-14.61375,-73.28245,3120,"male",25,FALSE,0.513298762,51.3298762,NA,0,NA,NA,NA
"3765",172718,35903,"Passeriformes","Thraupidae","Pipraeidea bonariensis",21,"September",2010,-14.1739166666667,-73.3231388888333,2672,"male",31,FALSE,0.477105854,47.7105854,NA,0,NA,NA,NA
"3766",172719,35904,"Passeriformes","Thraupidae","Diglossa brunneiventris",21,"September",2010,-14.1739166666667,-73.3231388888333,2671,"female",10,FALSE,0.53384207,53.384207,NA,0,NA,NA,NA
"3767",172720,35905,"Passeriformes","Thraupidae","Pipraeidea bonariensis",21,"September",2010,-14.1739166666667,-73.3231388888333,2671,"female",31,FALSE,0.440483294,44.0483294,NA,0,NA,NA,NA
"3768",172722,35907,"Passeriformes","Troglodytidae","Troglodytes aedon",21,"September",2010,-14.1739166666667,-73.3231388888333,2672,"female",11,FALSE,0.492889543,49.2889543,NA,0,NA,NA,NA
"3769",172723,35908,"Passeriformes","Troglodytidae","Troglodytes aedon",21,"September",2010,-14.1739166666667,-73.3231388888333,2671,"male",12,FALSE,0.531524769,53.1524769,NA,0,NA,NA,NA
"3770",172724,35909,"Passeriformes","Turdidae","Turdus chiguanco",22,"September",2010,-14.1739166666667,-73.3231388888333,2671,"female",83,FALSE,0.452129881,45.2129881,NA,0,NA,NA,NA
"3771",172727,35912,"Passeriformes","Turdidae","Turdus chiguanco",22,"September",2010,-14.1739166666667,-73.3231388888333,2671,"male",90,FALSE,0.5195521,51.95521,NA,0,NA,NA,NA
"3772",172728,35913,"Passeriformes","Turdidae","Turdus chiguanco",23,"September",2010,-14.1739166666667,-73.3231388888333,2671,"female",81,FALSE,0.490534587,49.0534587,NA,0,NA,NA,NA
"3773",172729,35914,"Passeriformes","Turdidae","Turdus chiguanco",23,"September",2010,-14.1739166666667,-73.3231388888333,2671,"male",84,FALSE,0.428763441,42.8763441,NA,0,NA,NA,NA
"3774",172730,35915,"Passeriformes","Thraupidae","Pipraeidea bonariensis",23,"September",2010,-14.1739166666667,-73.3231388888333,2671,"male",30,FALSE,0.490351935,49.0351935,NA,0,NA,NA,NA
"3775",172731,35916,"Passeriformes","Thraupidae","Pipraeidea bonariensis",23,"September",2010,-14.1739166666667,-73.3231388888333,2671,"female",29,FALSE,0.500226091,50.0226091,NA,0,NA,NA,NA
"3776",172732,35917,"Passeriformes","Cardinalidae","Pheucticus aureoventris",23,"September",2010,-14.1739166666667,-73.3231388888333,2671,"male",65,FALSE,0.492252828,49.2252828,NA,0,NA,NA,NA
"3777",172738,35923,"Passeriformes","Passerellidae","Zonotrichia capensis",26,"September",2010,-14.1739166666667,-73.3231388888333,2671,"male",23,FALSE,0.497100935,49.7100935,NA,0,NA,NA,NA
"3778",172739,35924,"Passeriformes","Tyrannidae","Ochthoeca leucophrys",26,"September",2010,-14.1739166666667,-73.3231388888333,2671,"male",14,FALSE,0.529255004,52.9255004,NA,0,NA,NA,NA
"3779",172740,35925,"Passeriformes","Thraupidae","Catamenia analis",26,"September",2010,-14.1739166666667,-73.3231388888333,2671,"female",11,FALSE,0.455827568,45.5827568,NA,0,NA,NA,NA
"3780",172741,35926,"Passeriformes","Thraupidae","Pipraeidea bonariensis",27,"September",2010,-14.1739166666667,-73.3231388888333,2671,"female",36,FALSE,0,0,NA,NA,NA,NA,"lively and active"
"3781",172742,35927,"Passeriformes","Thraupidae","Pipraeidea bonariensis",27,"September",2010,-14.1739166666667,-73.3231388888333,2671,"male",31,FALSE,0,0,NA,NA,NA,NA,"lively and active"
"3782",172743,35928,"Passeriformes","Turdidae","Turdus chiguanco",27,"September",2010,-14.1739166666667,-73.3231388888333,2671,"female",91,FALSE,0,0,NA,NA,NA,NA,"very lively"
"3783",172744,35929,"Falconiformes","Falconidae","Falco sparverius",27,"September",2010,-14.1739166666667,-73.3231388888333,2671,"male",103,FALSE,0,0,NA,NA,NA,NA,"not very lively, but was not lively when it first hit the net, either"
"3784",172745,35930,"Passeriformes","Tyrannidae","Knipolegus poecilurus",27,"September",2010,-14.1739166666667,-73.3231388888333,2671,"female",17,FALSE,0.507066628,50.7066628,NA,0,NA,NA,NA
"3785",172746,35931,"Passeriformes","Passerellidae","Zonotrichia capensis",27,"September",2010,-14.1739166666667,-73.3231388888333,2671,"male",23,FALSE,0.462698063,46.2698063,NA,0,NA,NA,NA
"3786",173807,35976,"Apodiformes","Trochilidae","Colibri coruscans",16,"May",2011,-8.75236,-78.03402,3931,"male",7.94,FALSE,0.674660169,67.4660169,7.5,0,89.9546892,0,NA
"3787",173808,35977,"Apodiformes","Trochilidae","Colibri coruscans",16,"May",2011,-8.75236,-78.03402,3931,"female",6.32,FALSE,0.625881834,62.5881834,6.02,0,103.967082059801,0,NA
"3788",173809,35978,"Passeriformes","Passerellidae","Zonotrichia capensis",16,"May",2011,-8.75236,-78.03402,3931,"female",22.11,FALSE,0.52195842,52.195842,NA,0,NA,NA,NA
"3789",173810,35979,"Passeriformes","Furnariidae","Asthenes pudibunda",16,"May",2011,-8.75236,-78.03402,3931,"female",17.1,FALSE,0.551241287,55.1241287,NA,0,NA,NA,NA
"3790",173811,35980,"Passeriformes","Passerellidae","Zonotrichia capensis",16,"May",2011,-8.75236,-78.03402,3931,"male",24.98,FALSE,0.531066823,53.1066823,NA,0,NA,NA,NA
"3791",173812,35981,"Apodiformes","Trochilidae","Metallura phoebe",16,"May",2011,-8.75236,-78.03402,3931,"female",5.14,FALSE,0.567884366,56.7884366,6,0,94.6473943333333,0,NA
"3792",173813,35982,"Apodiformes","Trochilidae","Metallura phoebe",16,"May",2011,-8.75236,-78.03402,3931,"female",5.19,FALSE,0.558913413,55.8913413,6.69,0,83.5446058295964,0,NA
"3793",173814,35983,"Apodiformes","Trochilidae","Polyonymus caroli",16,"May",2011,-8.75236,-78.03402,3931,"female",4.33,FALSE,0.660347044,66.0347044,7.27,0,90.8317804676754,0,NA
"3794",173816,35985,"Passeriformes","Thraupidae","Diglossa brunneiventris",16,"May",2011,-8.75236,-78.03402,3931,"male",12.23,FALSE,0.512875015,51.2875015,NA,0,NA,NA,NA
"3795",173817,35986,"Passeriformes","Thraupidae","Diglossa brunneiventris",16,"May",2011,-8.75236,-78.03402,3931,"male",12.55,FALSE,0.602223549,60.2223549,NA,0,NA,NA,NA
"3796",173818,35987,"Passeriformes","Tyrannidae","Ochthoeca leucophrys",16,"May",2011,-8.75236,-78.03402,3931,"male",16.33,FALSE,0.494816813,49.4816813,NA,0,NA,NA,NA
"3797",173819,35988,"Passeriformes","Passerellidae","Zonotrichia capensis",16,"May",2011,-8.75236,-78.03402,3997,"male",23.64,FALSE,0.564656909,56.4656909,NA,0,NA,NA,NA
"3798",173821,35990,"Apodiformes","Trochilidae","Polyonymus caroli",16,"May",2011,-8.75236,-78.03402,3931,"male",4.8,FALSE,0.707977208,70.7977208,8.85,0,79.9974246327684,0,NA
"3799",173823,35992,"Passeriformes","Thraupidae","Xenodacnis parina",16,"May",2011,-8.75236,-78.03402,3997,"female",15.54,FALSE,0.613567073,61.3567073,NA,0,NA,NA,NA
"3800",173824,35993,"Passeriformes","Thraupidae","Xenodacnis parina",16,"May",2011,-8.75236,-78.03402,3997,"female",14.7,FALSE,0.527111575,52.7111575,NA,0,NA,NA,NA
"3801",173825,35994,"Caprimulgiformes","Caprimulgidae","Systellura longirostris",16,"May",2011,-8.75236,-78.03402,3931,"female",35.93,FALSE,0.587353421,58.7353421,NA,0,NA,NA,NA
"3802",173826,35995,"Passeriformes","Tyrannidae","Polioxolmis rufipennis",17,"May",2011,-8.75236,-78.03402,3840,"male",42.74,FALSE,0.541530182,54.1530182,NA,0,NA,NA,NA
"3803",173827,35996,"Passeriformes","Thraupidae","Conirostrum cinereum",17,"May",2011,-8.75236,-78.03402,3931,"male",8.45,FALSE,0.594767442,59.4767442,NA,0,NA,NA,NA
"3804",173828,35997,"Passeriformes","Cotingidae","Ampelion rubrocristatus",17,"May",2011,-8.75236,-78.03402,3900,"male",61.56,FALSE,0.548843476,54.8843476,NA,0,NA,NA,NA
"3805",173829,35998,"Passeriformes","Cotingidae","Ampelion rubrocristatus",17,"May",2011,-8.75236,-78.03402,3900,"male",54.89,FALSE,0.570506355,57.0506355,NA,0,NA,NA,NA
"3806",173830,35999,"Passeriformes","Thraupidae","Phrygilus fruticeti",17,"May",2011,-8.75236,-78.03402,3840,"male",38.39,FALSE,0.548200514,54.8200514,NA,0,NA,NA,NA
"3807",173831,36000,"Passeriformes","Thraupidae","Phrygilus fruticeti",17,"May",2011,-8.75236,-78.03402,3840,"female",39.16,FALSE,0.51352693,51.352693,NA,0,NA,NA,NA
"3808",173832,36001,"Passeriformes","Passerellidae","Zonotrichia capensis",17,"May",2011,-8.75236,-78.03402,3840,"female",21.26,FALSE,0.5308381,53.08381,NA,0,NA,NA,NA
"3809",173833,36002,"Passeriformes","Tyrannidae","Anairetes reguloides",17,"May",2011,-8.74247,-78.0407,3740,"male",7.79,FALSE,0.518118287,51.8118287,NA,0,NA,NA,NA
"3810",173836,36005,"Passeriformes","Passerellidae","Atlapetes seebohmi",17,"May",2011,-8.75236,-78.03402,3840,"male",37.57,FALSE,0.500325648,50.0325648,NA,0,NA,NA,NA
"3811",173837,36006,"Passeriformes","Thraupidae","Conirostrum cinereum",18,"May",2011,-8.74247,-78.0407,3740,"male",7.68,FALSE,0.574676724,57.4676724,NA,0,NA,NA,NA
"3812",173838,36007,"Apodiformes","Trochilidae","Colibri coruscans",18,"May",2011,-8.74247,-78.0407,3740,"female",6.43,FALSE,0.578475336,57.8475336,5.29,0,109.352615500945,0,"lively"
"3813",173840,36009,"Passeriformes","Tyrannidae","Anairetes reguloides",18,"May",2011,-8.74247,-78.0407,3740,"male",7.89,FALSE,0.510344828,51.0344828,NA,0,NA,NA,NA
"3814",173841,36010,"Passeriformes","Thraupidae","Conirostrum cinereum",18,"May",2011,-8.74247,-78.0407,3740,"female",9.63,FALSE,0.548362994,54.8362994,NA,0,NA,NA,NA
"3815",173842,36011,"Passeriformes","Thraupidae","Diglossa brunneiventris",18,"May",2011,-8.74247,-78.0407,3740,"male",12.61,FALSE,0.51641967,51.641967,NA,0,NA,NA,NA
"3816",173843,36012,"Passeriformes","Passerellidae","Atlapetes seebohmi",18,"May",2011,-8.74247,-78.0407,3740,"female",32.33,FALSE,0.535894495,53.5894495,NA,0,NA,NA,NA
"3817",173844,36013,"Passeriformes","Tyrannidae","Anairetes reguloides",18,"May",2011,-8.74247,-78.0407,3740,"female",7.27,FALSE,0.555641884,55.5641884,NA,0,NA,NA,NA
"3818",173845,36014,"Passeriformes","Troglodytidae","Troglodytes aedon",18,"May",2011,-8.74247,-78.0407,3740,"male",11.16,FALSE,0.501278772,50.1278772,NA,0,NA,NA,NA
"3819",173846,36015,"Passeriformes","Tyrannidae","Anairetes reguloides",18,"May",2011,-8.74247,-78.0407,3775,"male",8.13,FALSE,0.522300334,52.2300334,NA,0,NA,NA,NA
"3820",173847,36016,"Passeriformes","Cotingidae","Ampelion rubrocristatus",18,"May",2011,-8.74247,-78.0407,3716,"male",61.77,FALSE,0.570015327,57.0015327,NA,0,NA,NA,"HCT2-blood leaking out of bottom of tube"
"3821",173848,36017,"Passeriformes","Thraupidae","Catamenia inornata",19,"May",2011,-8.74247,-78.0407,3740,"male",14.25,FALSE,0.594678218,59.4678218,NA,0,NA,NA,"cold"
"3822",173849,36018,"Passeriformes","Passerellidae","Zonotrichia capensis",19,"May",2011,-8.74247,-78.0407,3726,"male",23.34,FALSE,0.432015168,43.2015168,NA,0,NA,NA,"cold"
"3823",173851,36020,"Apodiformes","Trochilidae","Lesbia victoriae",19,"May",2011,-8.74247,-78.0407,3775,"female",3.82,FALSE,0.588578446,58.8578446,7.91,0,74.409411630847,0,NA
"3824",173854,36023,"Apodiformes","Trochilidae","Oreotrochilus estella",19,"May",2011,-8.74247,-78.0407,3740,"female",7.35,FALSE,0.622063221,62.2063221,6.27,0,99.2126349282297,0,NA
"3825",173855,36024,"Apodiformes","Trochilidae","Patagona gigas",19,"May",2011,-8.74247,-78.0407,3726,"female",21.43,FALSE,0.636455799,63.6455799,6.64,0,95.8517769578313,0,NA
"3826",173858,36027,"Passeriformes","Tyrannidae","Anairetes reguloides",19,"May",2011,-8.74247,-78.0407,3680,"female",7.42,FALSE,0.5641768,56.41768,NA,0,NA,NA,NA
"3827",173859,36028,"Apodiformes","Trochilidae","Lesbia victoriae",19,"May",2011,-8.74247,-78.0407,3775,"male",3.78,FALSE,0.620528251,62.0528251,5.7,0,108.864605438596,0,NA
"3828",173860,36029,"Passeriformes","Thraupidae","Conirostrum cinereum",19,"May",2011,-8.74247,-78.0407,3740,"male",8.88,FALSE,0.549365522,54.9365522,NA,0,NA,NA,NA
"3829",173861,36030,"Passeriformes","Grallariidae","Grallaria andicolus",19,"May",2011,-8.74247,-78.0407,3680,"male",52.34,FALSE,0.441836338,44.1836338,NA,0,NA,NA,NA
"3830",173862,36031,"Passeriformes","Passerellidae","Atlapetes seebohmi",20,"May",2011,-8.74247,-78.0407,3680,"female",33.15,FALSE,0.530800391,53.0800391,NA,0,NA,NA,NA
"3831",173863,36032,"Apodiformes","Trochilidae","Aglaeactis cupripennis",20,"May",2011,-8.74247,-78.0407,3775,"male",7.44,FALSE,0.604210526,60.4210526,5.14,0,117.550685992218,0,NA
"3832",173864,36033,"Passeriformes","Fringillidae","Spinus sp.",20,"May",2011,-8.74247,-78.0407,3775,"female",12.78,FALSE,0.672122629,67.2122629,NA,0,NA,NA,NA
"3833",173865,36034,"Passeriformes","Fringillidae","Spinus sp.",20,"May",2011,-8.74247,-78.0407,3775,"male",13.73,FALSE,0.5875052,58.75052,NA,0,NA,NA,NA
"3834",173866,36035,"Passeriformes","Tyrannidae","Anairetes reguloides",20,"May",2011,-8.74247,-78.0407,3680,"male",8.07,FALSE,0.500055698,50.0055698,NA,0,NA,NA,NA
"3835",173867,36036,"Passeriformes","Tyrannidae","Anairetes reguloides",20,"May",2011,-8.74247,-78.0407,3650,"male",7.73,FALSE,0.511469901,51.1469901,NA,0,NA,NA,NA
"3836",173868,36037,"Passeriformes","Tyrannidae","Anairetes reguloides",20,"May",2011,-8.74247,-78.0407,3650,"male",8.42,FALSE,0.510194936,51.0194936,NA,0,NA,NA,NA
"3837",173869,36038,"Passeriformes","Tyrannidae","Anairetes reguloides",20,"May",2011,-8.74247,-78.0407,3650,"female",7.73,FALSE,0.570405962,57.0405962,NA,0,NA,NA,NA
"3838",173871,36040,"Passeriformes","Tyrannidae","Anairetes reguloides",20,"May",2011,-8.74247,-78.0407,3660,"male",8.29,FALSE,0.50493264,50.493264,NA,0,NA,NA,NA
"3839",173872,36041,"Passeriformes","Thraupidae","Catamenia inornata",22,"May",2011,-9.01802,-77.53933,3740,"female",15.47,FALSE,0.581373425,58.1373425,NA,0,NA,NA,NA
"3840",173874,36043,"Apodiformes","Trochilidae","Aglaeactis cupripennis",22,"May",2011,-9.01802,-77.53933,3750,"male",7.72,FALSE,0.63172043,63.172043,7.27,0,86.8941444291609,0,NA
"3841",173875,36044,"Passeriformes","Tyrannidae","Anairetes nigrocristatus",22,"May",2011,-9.01802,-77.53933,3760,"male",10.27,FALSE,0.549137418,54.9137418,NA,0,NA,NA,NA
"3842",173876,36045,"Passeriformes","Tyrannidae","Anairetes nigrocristatus",22,"May",2011,-9.01802,-77.53933,3760,"male",10.68,FALSE,0.520669172,52.0669172,NA,0,NA,NA,NA
"3843",173877,36046,"Apodiformes","Trochilidae","Metallura tyrianthina",22,"May",2011,-9.01802,-77.53933,3775,"female",3.98,FALSE,0.583927299,58.3927299,6.22,0,93.8789869774919,0,NA
"3844",173878,36047,"Passeriformes","Tyrannidae","Elaenia albiceps",22,"May",2011,-9.01802,-77.53933,3760,"male",23,FALSE,0.577867903,57.7867903,NA,0,NA,NA,NA
